path,phase,required,owner,status,revision,sha256,consumes,evidence_ids,confidentiality,produced_by,verified_by,verification_id,verification_event_id,provenance_event_id,schema_id,schema_revision,semantic_type,na_policy_code,na_reason_code,verifier_registry_id,signing_key_id,updated_at,notes
07-manuscript/manuscript.md,MANUSCRIPT,true,root-integration-owner,DRAFT,4,74af4435533049a60823fac91efbf717c12c1d0b08a250636822be7bd2ef10ff,01-novelty/novelty-matrix.csv|03-design/protocol.md|05-analysis/results/primary-results.csv,DEV-ALR-20260830,UNRESOLVED,root-integration-owner,,,,PROV-a8c0a6cad47f,S4::07_manuscript_manuscript_md,1,manuscript,MANUSCRIPT_REQUIRED,,,,2026-08-30T04:58:40Z,Producer manuscript revised to disclose digest-pinned hermetic Python and offline Foundry parity replay; independent scientific review and accountable-human approval remain open.
07-manuscript/claim-evidence-matrix.csv,MANUSCRIPT,true,root-integration-owner,DRAFT,1,3bbb3a6257cf60349e53693af58a26ced836bf9b5e71bb25b8eeb3efc709afec,01-novelty/evidence-ledger.csv|05-analysis/results/primary-results.csv|07-manuscript/manuscript.md,DEV-ALR-20260829,UNRESOLVED,root-integration-owner,,,,PROV-a1ded0bc1e0d,S4::07_manuscript_claim_evidence_matrix_csv,1,claim_evidence_matrix,CLAIM_LINK_REQUIRED,,,,2026-08-29T05:23:03Z,Development artifact; semantic validation and provenance recorded. Independent scientific and accountable-human verification remain pending.
07-manuscript/source-manifest.json,MANUSCRIPT,true,root-integration-owner,DRAFT,1,8aab86b28fad86e9b3fe550ecd3f1a6c682a0244381aa2dc271ff98938df755e,01-novelty/evidence-ledger.csv|07-manuscript/manuscript.md,DEV-ALR-20260829,UNRESOLVED,root-integration-owner,,,,PROV-34d9e87c876c,S4::07_manuscript_source_manifest_json,1,source_manifest,MANUSCRIPT_REQUIRED,,,,2026-08-29T05:23:03Z,Development artifact; semantic validation and provenance recorded. Independent scientific and accountable-human verification remain pending.
08-validation/reviews/editor.md,ADVERSARIAL_QA,true,root-integration-owner,DRAFT,1,2fa75819da741db673fc06cb6a55963e1dc186d6c787d33336053f9a6c45ff76,07-manuscript/manuscript.md|07-manuscript/claim-evidence-matrix.csv,DEV-ALR-20260830,UNRESOLVED,root-integration-owner,,,,PROV-49405f37bb94,S4::08_validation_reviews_editor_md,1,editor_review,ADVERSARIAL_QA_REQUIRED,,,,2026-08-30T03:33:30Z,Producer-owned developmental artifact. Semantic validation and provenance recorded; independent scientific and accountable-human verification remain pending.
08-validation/reviews/novelty-domain.md,ADVERSARIAL_QA,true,root-integration-owner,DRAFT,1,a295dfa7bdffd5427427a6560a39963fea7f470fa35eb79f7ad8f28d1f8c249d,01-novelty/novelty-matrix.csv|07-manuscript/manuscript.md,DEV-ALR-20260830,UNRESOLVED,root-integration-owner,,,,PROV-3f27d7e88fc9,S4::08_validation_reviews_novelty_domain_md,1,novelty_domain_review,ADVERSARIAL_QA_REQUIRED,,,,2026-08-30T03:33:30Z,Producer-owned developmental artifact. Semantic validation and provenance recorded; independent scientific and accountable-human verification remain pending.
08-validation/reviews/methods-statistics.md,ADVERSARIAL_QA,true,root-integration-owner,DRAFT,1,a3e42b93b0977e47b38c421a82358dc5d90ac61058d9f32eb28cf0864e533558,03-design/protocol.md|03-design/analysis-plan.md|05-analysis/results/primary-results.csv|07-manuscript/manuscript.md,DEV-ALR-20260830,UNRESOLVED,root-integration-owner,,,,PROV-58c14175420f,S4::08_validation_reviews_methods_statistics_md,1,methods_statistics_review,ADVERSARIAL_QA_REQUIRED,,,,2026-08-30T03:33:30Z,Producer-owned developmental artifact. Semantic validation and provenance recorded; independent scientific and accountable-human verification remain pending.
08-validation/reviews/real-world-ethics.md,ADVERSARIAL_QA,true,root-integration-owner,DRAFT,1,11d77385eb0a2f5566979b9ccc5b86dfbf162f70912f104444b1aef5df1207c9,02-feasibility/feasibility-report.md|06-visuals/tables/t7-real-world-feasibility.csv|07-manuscript/manuscript.md,DEV-ALR-20260830,UNRESOLVED,root-integration-owner,,,,PROV-1f4e43512b16,S4::08_validation_reviews_real_world_ethics_md,1,real_world_ethics_review,ADVERSARIAL_QA_REQUIRED,,,,2026-08-30T03:33:30Z,Producer-owned developmental artifact. Semantic validation and provenance recorded; independent scientific and accountable-human verification remain pending.
08-validation/reviews/visual-reproducibility.md,ADVERSARIAL_QA,true,root-integration-owner,DRAFT,1,7a78687739fa5d4f16fe0979cbdcffbc2371e3bbb5a322cf399d470138a65098,04-data/provenance-manifest.csv|06-visuals/visual-ledger.csv|07-manuscript/manuscript.md,DEV-ALR-20260830,UNRESOLVED,root-integration-owner,,,,PROV-ba65dd1d5d8a,S4::08_validation_reviews_visual_reproducibility_md,1,visual_reproducibility_review,ADVERSARIAL_QA_REQUIRED,,,,2026-08-30T03:33:30Z,Producer-owned developmental artifact. Semantic validation and provenance recorded; independent scientific and accountable-human verification remain pending.
08-validation/reviews/clarity-coherence.md,ADVERSARIAL_QA,true,root-integration-owner,DRAFT,1,cbbedf04de499f07cfd14615f6314759cfeb0da5c73462cc40e3fcadcf49d6c4,07-manuscript/manuscript.md|06-visuals/visual-ledger.csv,DEV-ALR-20260830,UNRESOLVED,root-integration-owner,,,,PROV-dc4437beecae,S4::08_validation_reviews_clarity_coherence_md,1,clarity_coherence_review,ADVERSARIAL_QA_REQUIRED,,,,2026-08-30T03:33:30Z,Producer-owned developmental artifact. Semantic validation and provenance recorded; independent scientific and accountable-human verification remain pending.
08-validation/postdoctoral-standards-audit.md,ADVERSARIAL_QA,true,root-integration-owner,DRAFT,1,7542c3f9a8d5e6397988bce19c9ff0d17a4b68565bcfcd23557e4678c198fa2a,07-manuscript/manuscript.md|07-manuscript/claim-evidence-matrix.csv|06-visuals/visual-ledger.csv|08-validation/reviews/editor.md|08-validation/reviews/methods-statistics.md,DEV-ALR-20260830,UNRESOLVED,root-integration-owner,,,,PROV-d32f4d3e8a39,S4::08_validation_postdoctoral_standards_audit_md,1,postdoctoral_audit,AUDIT_REQUIRED,,,,2026-08-30T03:33:30Z,Producer-owned developmental artifact. Semantic validation and provenance recorded; independent scientific and accountable-human verification remain pending.
08-validation/killer-question-ledger.csv,ADVERSARIAL_QA,true,root-integration-owner,DRAFT,1,47f348cf3e5ea03d801f158f5eae97e44fd0611c51c9b58f54e69d97a5d45f14,08-validation/reviews/editor.md|08-validation/reviews/novelty-domain.md|08-validation/reviews/methods-statistics.md|08-validation/reviews/real-world-ethics.md|08-validation/reviews/visual-reproducibility.md|08-validation/reviews/clarity-coherence.md|08-validation/postdoctoral-standards-audit.md,DEV-ALR-20260830,UNRESOLVED,root-integration-owner,,,,PROV-2c5ec48c6ef1,S4::08_validation_killer_question_ledger_csv,1,killer_question_ledger,KILLER_QUESTIONS_REQUIRED,,,,2026-08-30T03:33:30Z,Producer-owned developmental artifact. Semantic validation and provenance recorded; independent scientific and accountable-human verification remain pending.
08-validation/remediation-log.csv,ADVERSARIAL_QA,true,root-integration-owner,DRAFT,1,9c9d4ab02a4c1d60df555d0e5af498435b3039e097dfab7bc57c44bcfdb862f3,08-validation/killer-question-ledger.csv,DEV-ALR-20260830,UNRESOLVED,root-integration-owner,,,,PROV-a1f40cb2104b,S4::08_validation_remediation_log_csv,1,remediation_log,ADVERSARIAL_QA_REQUIRED,,,,2026-08-30T03:33:30Z,Producer-owned developmental artifact. Semantic validation and provenance recorded; independent scientific and accountable-human verification remain pending.
09-submission/venue-portfolio.csv,SUBMISSION_QA,true,root-integration-owner,DRAFT,1,4c4c038fb12aa5185f085eacf4bf25a5a4538322013479eacfb9a53e9b5047ca,07-manuscript/manuscript.md|08-validation/killer-question-ledger.csv,DEV-ALR-20260830,UNRESOLVED,root-integration-owner,,,,PROV-f1a368b368b0,S4::09_submission_venue_portfolio_csv,1,venue_portfolio,VENUE_PORTFOLIO_REQUIRED,,,,2026-08-30T03:33:30Z,Producer-owned developmental artifact. Semantic validation and provenance recorded; independent scientific and accountable-human verification remain pending.
09-submission/venue-rules.md,SUBMISSION_QA,true,root-integration-owner,DRAFT,2,ba0f6b205b8c60f628c13e65e9f8b7d5bad7ee965f0201b51918b1ae34eb2c8b,07-manuscript/manuscript.md|09-submission/venue-portfolio.csv,DEV-ALR-20260830,UNRESOLVED,root-integration-owner,,,,PROV-ff916ff78d07,S4::09_submission_venue_rules_md,1,venue_rules,SUBMISSION_REQUIRED,,,,2026-08-30T03:57:30Z,Producer-owned venue adaptation update; accountable-author approval and independent verification remain pending.
09-submission/reporting-checklist.md,SUBMISSION_QA,true,root-integration-owner,DRAFT,4,94132f7d8001c69705baac99a3da2153ad47b8d054a62901f3c4bf7623e0ec7a,09-submission/venue-rules.md|07-manuscript/manuscript.md,DEV-ALR-20260830,UNRESOLVED,root-integration-owner,,,,PROV-6d2e349d1459,S4::09_submission_reporting_checklist_md,1,reporting_checklist,SUBMISSION_REQUIRED,,,,2026-08-30T04:58:40Z,Checklist updated for producer-side hermetic Foundry parity and exact runtime provenance; external review and accountable-human checks remain required.
09-submission/submission-audit.md,SUBMISSION_QA,true,root-integration-owner,DRAFT,5,b99d63bc7ca977441c2ee4d5bb7df807f7781eb74676ebdc88087a2825b63c89,09-submission/venue-rules.md|09-submission/reporting-checklist.md|08-validation/remediation-log.csv,DEV-ALR-20260830,UNRESOLVED,root-integration-owner,,,,PROV-0ec7ba1bf769,S4::09_submission_submission_audit_md,1,submission_audit,SUBMISSION_REQUIRED,,,,2026-08-30T04:58:40Z,Producer audit records eight-command hermetic replay including exact solc and two Foundry tests while retaining independent novelty reproduction and human gates as open.
09-submission/submission-gate-ledger.csv,SUBMISSION_QA,true,root-integration-owner,DRAFT,5,87d446ad3b78c373b6faa4fbae63256bc774e88d5ce847a0afaec5adc5e60339,09-submission/submission-audit.md|09-submission/venue-rules.md|09-submission/reporting-checklist.md,DEV-ALR-20260830,UNRESOLVED,root-integration-owner,,,,PROV-fc8cd7357812,S4::09_submission_submission_gate_ledger_csv,1,submission_gate_ledger,SUBMISSION_REQUIRED,,,,2026-08-30T04:58:40Z,Fail-closed ledger records passing producer hermetic Python and Foundry paths without treating them as independent verification.
09-submission/novelty-refresh.md,SUBMISSION_QA,true,root-integration-owner,DRAFT,1,bdf85112002668e67f69f8b8ac54d6cc221f968faefab6923b6d0b47b611fe23,01-novelty/search-protocol.md|01-novelty/search-coverage.csv|01-novelty/novelty-matrix.csv|07-manuscript/manuscript.md,DEV-ALR-20260830,UNRESOLVED,root-integration-owner,,,,PROV-b112250b6009,S4::09_submission_novelty_refresh_md,1,novelty_refresh,SUBMISSION_REQUIRED,,,,2026-08-30T03:33:31Z,Producer-owned developmental artifact. Semantic validation and provenance recorded; independent scientific and accountable-human verification remain pending.
09-submission/acceptance-readiness.md,SUBMISSION_QA,true,root-integration-owner,DRAFT,1,c5a31bb929effd2906d477312a434a22414d3ac6977cf15380795fdecb684723,09-submission/venue-portfolio.csv|09-submission/venue-rules.md|09-submission/submission-audit.md|09-submission/submission-gate-ledger.csv|09-submission/novelty-refresh.md|08-validation/postdoctoral-standards-audit.md,DEV-ALR-20260830,UNRESOLVED,root-integration-owner,,,,PROV-6c182abe5afb,S4::09_submission_acceptance_readiness_md,1,acceptance_readiness,READINESS_REQUIRED,,,,2026-08-30T03:33:31Z,Producer-owned developmental artifact. Semantic validation and provenance recorded; independent scientific and accountable-human verification remain pending.
09-submission/acceptance-forecast.csv,SUBMISSION_QA,false,UNASSIGNED,MISSING,0,,09-submission/venue-portfolio.csv|09-submission/acceptance-readiness.md,,UNRESOLVED,,,,,,S4::09_submission_acceptance_forecast_csv,1,acceptance_forecast,FORECAST_ONLY_WHEN_ESTIMABLE,,,,,
09-submission/build-manifest.json,SUBMISSION_QA,false,root-integration-owner,DRAFT,2,8b7c8195587b1f2df08184ced05d7823d48068fea2758a269b2b8af12db7ac59,07-manuscript/source-manifest.json|09-submission/venue-rules.md,DEV-ALR-20260830,UNRESOLVED,root-integration-owner,,,,PROV-6e35a99d4a38,S4::09_submission_build_manifest_json,1,submission_build_manifest,BUILD_REQUIRED_FOR_REPRODUCIBLE_SUBMISSION,,,,2026-08-30T04:58:40Z,Canonical producer build manifest regenerated in exact amd64 runtime with eight successful commands; no scientific phase promotion.
09-submission/environment-capture.json,SUBMISSION_QA,false,root-integration-owner,DRAFT,2,7b380fb73b7e817d00f1b3e0f0141bf10ed015c7f59d10a82b9f29badf740506,09-submission/build-manifest.json,DEV-ALR-20260830,UNRESOLVED,root-integration-owner,,,,PROV-e97b41646907,S4::09_submission_environment_capture_json,1,environment_capture,ENVIRONMENT_REQUIRED_FOR_REPRODUCIBLE_SUBMISSION,,,,2026-08-30T04:58:40Z,Environment capture regenerated for exact digest-pinned amd64 TeX Foundry solc runtime; derived image remains local-only.
09-submission/analysis-replay-report.md,SUBMISSION_QA,false,root-integration-owner,DRAFT,2,0f619199838d19275ceb80acf4bdfe1ce774bef73f820f59337329c8ae3016de,05-analysis/reproducibility-report.md|09-submission/build-manifest.json,DEV-ALR-20260830,UNRESOLVED,root-integration-owner,,,,PROV-e26532fc873d,S4::09_submission_analysis_replay_report_md,1,analysis_replay_report,REPLAY_REQUIRED_FOR_REPRODUCIBLE_SUBMISSION,,,,2026-08-30T04:58:40Z,Producer replay report records Python hashes exact Solidity compilation and two passing offline Foundry tests; independence remains false.
09-submission/pdf-qa.json,SUBMISSION_QA,false,root-integration-owner,DRAFT,2,cdac7143be183d1897a68f7ff2b2460dc5c9e98b61063caa3666069c7564adb1,09-submission/build-manifest.json|09-submission/submission-audit.md,DEV-ALR-20260830,UNRESOLVED,root-integration-owner,,,,PROV-603bcca2445a,S4::09_submission_pdf_qa_json,1,pdf_qa,PDF_QA_REQUIRED_WHEN_PDF_SUBMITTED,,,,2026-08-30T04:58:40Z,Mechanical PDF QA regenerated for current seven-page hermetic PDF; accountable-human rendered-page approval remains required.
09-submission/package-manifest.json,SUBMISSION_QA,false,root-integration-owner,DRAFT,2,6fbb69e31d3c6b8faa2574d58187e528d60b5635b0c969b0f90baceeadbae2d3,09-submission/build-manifest.json|09-submission/pdf-qa.json,DEV-ALR-20260830,UNRESOLVED,root-integration-owner,,,,PROV-0cbdfb0e055a,S4::09_submission_package_manifest_json,1,package_manifest,PACKAGE_MANIFEST_REQUIRED,,,,2026-08-30T04:58:40Z,Canonical package manifest regenerated after exact Foundry-solc runtime integration; external package verification and release authority remain absent.
09-submission/human-approval.md,HUMAN_APPROVAL,true,UNASSIGNED,MISSING,0,,09-submission/submission-audit.md|09-submission/acceptance-readiness.md,,UNRESOLVED,,,,,,S4::09_submission_human_approval_md,1,human_approval,HUMAN_AUTHORITY_REQUIRED,,,,,
